id,Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
7827,9E,3829,ABE,DTW,3,747,113,1
7828,AS,38,SEA,MSP,3,747,203,0
7829,DL,2608,SNA,MSP,3,747,212,1
7830,DL,151,IAD,ATL,3,748,124,1
7831,DL,566,ATL,ORF,3,748,95,0
7832,FL,688,ICT,ATL,3,748,122,0
7833,UA,852,SFO,SAN,3,748,96,0
7834,XE,5904,BTV,ORD,3,748,159,1
7835,YV,7245,IAD,PVD,3,748,82,0
7836,YV,7259,PVD,ORD,3,748,167,1
7837,EV,5445,MHT,DTW,3,749,130,1
7838,FL,286,HOU,ATL,3,749,112,0
7839,9E,3650,TUL,ATL,3,750,112,1
7840,9E,3977,DTW,MSN,3,750,90,1
7841,9E,3991,DTW,MDW,3,750,73,0
7842,9E,4250,IND,JFK,3,750,145,0
7843,9E,4291,TYS,MEM,3,750,84,1
7844,9E,4295,JFK,LWB,3,750,110,1
7845,AA,1130,SAN,DFW,3,750,175,1
7846,AA,16,SFO,JFK,3,750,335,1
7847,AA,1901,DFW,MIA,3,750,160,0
7848,AA,2332,ORD,PHL,3,750,115,1
7849,AA,342,DFW,BDL,3,750,195,1
7850,AA,669,CLT,DFW,3,750,175,1
7851,AS,459,LAX,SEA,3,750,157,0
7852,AS,483,SAN,SEA,3,750,175,1
7853,AS,508,SEA,SNA,3,750,162,0
7854,AS,636,SEA,PHX,3,750,163,0
7855,AS,86,ANC,SEA,3,750,205,0
7856,B6,1433,SFO,LGB,3,750,80,0
7857,B6,31,JFK,MCO,3,750,168,1
7858,B6,408,PHX,BOS,3,750,291,1
7859,B6,602,JFK,PWM,3,750,73,0
7860,CO,1027,IAH,CLT,3,750,141,0
7861,CO,1893,SMF,IAH,3,750,217,1
7862,CO,46,LAX,IAH,3,750,193,1
7863,DL,130,RSW,ATL,3,750,109,1
7864,DL,1382,LGA,BOS,3,750,67,0
7865,DL,1385,BOS,LGA,3,750,79,0
7866,DL,1423,STL,ATL,3,750,100,1
7867,DL,1988,LAS,MEM,3,750,196,0
7868,DL,1990,MSY,ATL,3,750,93,0
7869,DL,2125,BWI,ATL,3,750,119,0
7870,DL,2288,ATL,BOS,3,750,153,0
7871,DL,2806,MSP,MIA,3,750,214,1
7872,DL,28,MCO,ATL,3,750,97,1
7873,EV,5187,ATL,BHM,3,750,58,0
7874,FL,484,MCO,BWI,3,750,126,0
7875,FL,816,BOS,BWI,3,750,88,1
7876,FL,823,BWI,BOS,3,750,75,0
7877,MQ,2978,JAN,DFW,3,750,90,1
7878,MQ,3024,LAX,RNO,3,750,90,0
7879,MQ,3898,DCA,ORD,3,750,125,1
7880,MQ,3947,ORD,TYS,3,750,90,1
7881,MQ,4504,LGA,BOS,3,750,65,0
7882,OH,6267,CVG,MEM,3,750,95,0
7883,OH,6444,AVL,DTW,3,750,110,1
7884,OH,6485,JFK,BOS,3,750,78,0
7885,OO,4810,TUS,SLC,3,750,110,0
7886,US,1271,BOS,PHL,3,750,94,1
7887,US,2032,DCA,BOS,3,750,84,0
7888,US,574,SMF,PHX,3,750,104,0
7889,US,622,OAK,PHX,3,750,108,0
7890,US,634,SJC,PHX,3,750,105,0
7891,WN,1065,BNA,DEN,3,750,180,1
7892,WN,1165,OAK,PHX,3,750,115,1
7893,WN,1227,PHL,MDW,3,750,135,1
7894,WN,136,LAS,SEA,3,750,165,1
7895,WN,1434,BOS,MDW,3,750,170,1
7896,WN,1537,LAS,SAN,3,750,65,1
7897,WN,1589,BWI,MCI,3,750,175,1
7898,WN,1686,MHT,PHL,3,750,100,1
7899,WN,1923,LAS,TUS,3,750,75,0
7900,WN,2885,SAN,SMF,3,750,95,1
7901,WN,2992,OMA,STL,3,750,70,1
7902,WN,31,LBB,DAL,3,750,65,0
7903,WN,32,HRL,HOU,3,750,60,1
7904,WN,339,SAN,LAS,3,750,70,1
7905,WN,42,PHX,HOU,3,750,150,1
7906,WN,530,DEN,MDW,3,750,140,1
7907,WN,690,BWI,ALB,3,750,70,1
7908,WN,852,SEA,PHX,3,750,170,1
7909,WN,862,BNA,MCO,3,750,105,1
7910,XE,2157,EWR,JAX,3,750,154,1
7911,YV,2881,SBP,PHX,3,750,95,0
7912,YV,7296,IAD,BDL,3,750,74,0
7913,EV,5108,FAY,ATL,3,751,97,1
7914,OH,6706,RIC,DTW,3,751,119,1
7915,OO,4823,SLC,FAT,3,751,95,1
7916,OO,6846,SBA,SFO,3,751,80,1
7917,UA,386,DEN,BOS,3,751,226,1
7918,UA,559,LGA,ORD,3,751,158,0
7919,9E,4116,GSP,DTW,3,752,116,1
7920,B6,706,SJU,JFK,3,752,241,1
7921,EV,5081,XNA,ATL,3,752,110,1
7922,EV,5211,DCA,STL,3,752,143,0
7923,DL,432,EWR,DTW,3,753,117,0
7924,EV,7118,IAD,SYR,3,753,74,1
7925,OO,6969,PSP,LAX,3,753,47,0
7926,9E,3667,SWF,DTW,3,754,111,0
7927,DL,2954,PHX,CVG,3,754,211,1
7928,EV,7093,IAD,CMH,3,754,80,0
7929,OO,6597,DEN,AUS,3,754,128,0
7930,UA,300,DEN,DSM,3,754,99,0
7931,UA,534,DEN,BWI,3,754,201,0
7932,UA,660,DEN,EWR,3,754,225,1
7933,XE,5990,ORD,LNK,3,754,99,1
7934,AA,1259,DFW,DEN,3,755,125,0
7935,AA,1557,BOS,ORD,3,755,170,1
7936,AA,1616,SLC,DFW,3,755,155,0
7937,AA,1923,SFO,LAX,3,755,85,0
7938,AA,2346,DFW,ORD,3,755,135,0
7939,AA,617,DFW,SAN,3,755,195,1
7940,AA,728,DFW,LGA,3,755,200,1
7941,AA,743,LGA,DFW,3,755,240,1
7942,AA,818,LAX,STL,3,755,210,0
7943,AS,610,SEA,LAS,3,755,151,0
7944,AS,876,HNL,PDX,3,755,330,1
7945,B6,184,SAN,JFK,3,755,319,1
7946,CO,1770,MCO,CLE,3,755,141,1
7947,CO,1836,IAH,PHL,3,755,194,1
7948,DL,1021,ALB,ATL,3,755,169,0
7949,DL,1689,PHL,DTW,3,755,108,1
7950,DL,1942,ATL,EWR,3,755,142,0
7951,DL,2265,ATL,MEM,3,755,88,1
7952,DL,2431,LGA,DTW,3,755,118,1
7953,EV,5066,ATL,GSP,3,755,53,1
7954,EV,5135,LEX,ATL,3,755,89,0
7955,EV,5180,BOS,DCA,3,755,105,0
7956,EV,5283,TLH,ATL,3,755,74,1
7957,EV,7078,IAD,ROC,3,755,73,0
7958,EV,7081,IAD,DAY,3,755,88,0
7959,FL,433,MKE,ATL,3,755,121,0
7960,MQ,2952,DFW,SAV,3,755,135,0
7961,MQ,3257,DFW,MKE,3,755,145,0
7962,MQ,3398,LCH,DFW,3,755,75,0
7963,MQ,4085,ABE,ORD,3,755,140,1
7964,MQ,4150,TYS,ORD,3,755,105,1
7965,MQ,4200,IND,ORD,3,755,70,1
7966,OO,4549,RAP,SLC,3,755,98,0
7967,OO,6258,EGE,DEN,3,755,53,1
7968,OO,6871,DEN,MOT,3,755,102,1
7969,UA,908,DEN,ORD,3,755,143,0
7970,US,185,RNO,PHX,3,755,100,0
7971,US,256,LAX,PHX,3,755,81,0
7972,US,569,SAN,PHX,3,755,76,0
7973,WN,1004,LAS,OAK,3,755,90,0
7974,WN,1141,LIT,BWI,3,755,130,1
7975,WN,1185,SFO,DEN,3,755,150,0
7976,WN,1198,PHX,SAN,3,755,70,1
7977,WN,1884,LAS,PHX,3,755,70,0
7978,WN,2010,FLL,MCI,3,755,210,1
7979,WN,2022,LAX,HOU,3,755,190,1
7980,WN,3405,RNO,LAS,3,755,80,1
7981,WN,351,SAN,DEN,3,755,135,1
7982,WN,372,MDW,MCI,3,755,90,0
7983,WN,3920,OKC,DEN,3,755,100,1
7984,WN,465,MCI,TPA,3,755,155,1
7985,WN,757,ELP,LAX,3,755,135,1
7986,WN,763,MCO,PHX,3,755,300,1
7987,WN,882,BDL,BWI,3,755,70,1
7988,WN,930,SMF,BUR,3,755,70,1
7989,WN,938,BWI,PHX,3,755,320,1
7990,XE,2459,CLT,IAH,3,755,170,0
7991,YV,1037,ITO,HNL,3,755,47,0
7992,B6,1065,JFK,AUS,3,756,252,1
7993,CO,390,SLC,IAH,3,756,180,1
7994,EV,5455,SDF,ATL,3,756,94,0
7995,FL,128,TPA,ATL,3,756,95,0
7996,OH,6607,CAE,DTW,3,756,123,1
7997,OO,4702,LGB,SLC,3,756,105,1
7998,UA,848,DEN,IAH,3,756,144,0
7999,XE,2244,PIT,EWR,3,756,114,1
8000,9E,3994,LSE,MSP,3,757,55,0
8001,EV,5168,ATL,AVL,3,757,56,0
8002,EV,5608,GNV,ATL,3,757,86,1
8003,FL,605,RSW,BWI,3,757,140,0
8004,FL,762,ATL,PBI,3,757,108,0
8005,OH,6603,DLH,MSP,3,757,63,0
8006,OH,6641,GSO,DTW,3,757,112,0
8007,DL,2399,ATL,RIC,3,758,92,0
8008,FL,1121,FLL,IND,3,758,166,0
8009,UA,886,SFO,LAS,3,758,104,0
8010,HA,296,HNL,OGG,3,759,38,0
8011,UA,558,DEN,TPA,3,759,203,0
8012,UA,75,SFO,HNL,3,759,319,1
8013,9E,4247,SCE,DTW,3,760,80,0
8014,AA,1362,ORD,JFK,3,760,130,1
8015,AA,2026,SNA,DFW,3,760,170,0
8016,AA,2064,MIA,MCO,3,760,60,0
8017,AA,2325,ORD,DFW,3,760,150,1
8018,AA,462,MSY,MIA,3,760,105,1
8019,AA,863,MIA,SJU,3,760,145,1
8020,B6,448,TPA,BOS,3,760,166,1
8021,CO,1016,RSW,CLE,3,760,148,1
8022,CO,438,EWR,MIA,3,760,182,1
8023,DL,1720,MIA,CVG,3,760,158,0
8024,DL,2086,ATL,LGA,3,760,139,0
8025,DL,629,DCA,DTW,3,760,95,1
8026,EV,5510,ATL,MOB,3,760,78,1
8027,EV,7125,IAD,BUF,3,760,69,0
8028,EV,7399,IAH,ATL,3,760,125,0
8029,F9,795,DEN,PDX,3,760,164,1
8030,FL,1292,GRR,MCO,3,760,155,0
8031,FL,487,BWI,MCO,3,760,144,1
8032,FL,632,DAY,BWI,3,760,81,1
8033,FL,654,SAT,ATL,3,760,131,1
8034,HA,169,KOA,OGG,3,760,31,0
8035,MQ,2706,GRR,DFW,3,760,170,1
8036,MQ,2949,DFW,TYS,3,760,120,1
8037,MQ,3121,LAX,SJC,3,760,75,0
8038,MQ,3282,DFW,JAN,3,760,80,0
8039,MQ,3369,DFW,DSM,3,760,115,0
8040,MQ,3833,ORD,ATL,3,760,120,0
8041,MQ,4228,ORD,SGF,3,760,95,0
8042,MQ,4362,DTW,ORD,3,760,80,1
8043,OH,6343,SDF,DTW,3,760,94,0
8044,OO,4518,SLC,DEN,3,760,83,0
8045,OO,4608,DFW,SLC,3,760,168,1
8046,OO,4755,CLE,MSP,3,760,125,1
8047,OO,7035,LAX,PDX,3,760,141,0
8048,US,614,LAS,PHX,3,760,70,0
8049,WN,1525,LAS,BUR,3,760,65,1
8050,WN,1753,FLL,MCO,3,760,60,1
8051,WN,2102,PHX,PVD,3,760,290,1
8052,WN,3142,DAL,SAT,3,760,65,0
8053,WN,3321,SNA,OAK,3,760,85,1
8054,WN,3843,PHX,BUF,3,760,245,1
8055,WN,497,BWI,RDU,3,760,65,1
8056,WN,540,PHX,PIT,3,760,240,1
8057,WN,843,STL,ABQ,3,760,165,1
8058,XE,2812,AMA,IAH,3,760,95,0
8059,XE,3003,BNA,IAH,3,760,125,0
8060,XE,3075,EWR,PVD,3,760,59,1
8061,YV,2694,LGB,PHX,3,760,83,1
8062,YV,2876,SBA,PHX,3,760,89,0
8063,9E,4276,LIT,ATL,3,761,99,1
8064,EV,5215,LWB,ATL,3,761,89,0
8065,EV,5254,SAV,ATL,3,761,86,1
8066,EV,5486,CHS,ATL,3,761,82,0
8067,FL,189,DCA,ATL,3,761,123,0
8068,FL,477,BWI,ATL,3,761,125,0
8069,FL,842,MCO,ATL,3,761,92,0
8070,OO,6291,LAX,ELP,3,761,111,0
8071,OO,6522,LAX,PHX,3,761,79,0
8072,XE,5989,SBN,ORD,3,761,44,1
8073,B6,27,BTV,JFK,3,762,77,1
8074,B6,376,FLL,LGA,3,762,168,0
8075,DL,2765,RDU,DTW,3,762,116,1
8076,OO,6226,SFO,SMF,3,762,43,1
8077,UA,197,IAD,SEA,3,762,354,0
8078,UA,49,IAD,LAX,3,762,346,1
8079,UA,643,EWR,ORD,3,762,153,1
8080,XE,5979,ORD,FSD,3,762,96,1
8081,9E,3657,SYR,ATL,3,763,154,1
8082,EV,5223,TRI,ATL,3,763,76,1
8083,9E,3847,ROC,DTW,3,764,91,1
8084,9E,4053,SAV,LGA,3,764,130,0
8085,DL,1268,PVD,ATL,3,764,177,0
8086,EV,5127,ATL,HSV,3,764,56,0
8087,EV,5306,GSP,ATL,3,764,80,0
8088,OO,6988,DEN,COS,3,764,35,0
8089,UA,20,DEN,TUL,3,764,97,0
8090,UA,316,DEN,IAD,3,764,195,0
8091,UA,598,DEN,MCI,3,764,97,0
8092,9E,3868,ALB,DTW,3,765,119,1
8093,AA,1154,DFW,ICT,3,765,75,0
8094,AA,1308,LAX,AUS,3,765,175,0
8095,AA,1682,DFW,MEM,3,765,85,0
8096,AA,329,LGA,ORD,3,765,155,0
8097,AA,369,DFW,ABQ,3,765,110,0
8098,AA,373,DFW,SNA,3,765,195,1
8099,AA,405,IAD,DFW,3,765,205,0
8100,AA,442,SFO,MIA,3,765,320,1
8101,AA,453,DFW,PDX,3,765,255,1
8102,AS,22,SEA,ORD,3,765,242,0
8103,B6,332,MCO,BDL,3,765,155,1
8104,CO,1850,IAH,RDU,3,765,150,0
8105,CO,596,LAS,IAH,3,765,178,1
8106,CO,90,LAX,EWR,3,765,321,1
8107,DL,1037,HOU,ATL,3,765,126,1
8108,DL,1053,MCI,ATL,3,765,120,1
8109,DL,1246,CLT,DTW,3,765,110,1
8110,DL,1966,ATL,CMH,3,765,90,1
8111,DL,2037,BWI,DTW,3,765,95,0
8112,DL,2461,PHL,ATL,3,765,140,1
8113,DL,2579,JFK,MIA,3,765,183,1
8114,DL,2943,EWR,ATL,3,765,146,0
8115,EV,5586,VPS,ATL,3,765,80,1
8116,F9,530,MDW,DEN,3,765,155,0
8117,FL,572,PHX,MKE,3,765,195,0
8118,MQ,2977,DFW,CSG,3,765,115,1
8119,MQ,2986,DFW,AGS,3,765,130,1
8120,MQ,3260,DAY,DFW,3,765,170,0
8121,MQ,3335,CID,DFW,3,765,135,1
8122,OH,6458,RDU,BOS,3,765,124,0
8123,OO,6236,LAS,FAT,3,765,88,1
8124,OO,6264,SFO,FAT,3,765,62,0
8125,OO,6457,SFO,SNA,3,765,88,0
8126,OO,7038,ACV,SFO,3,765,78,0
8127,UA,435,IAD,LAS,3,765,322,0
8128,UA,500,SFO,PHX,3,765,119,0
8129,UA,711,PHL,ORD,3,765,144,1
8130,US,1186,MEM,CLT,3,765,93,0
8131,US,145,SNA,PHX,3,765,76,0
8132,US,490,ONT,PHX,3,765,70,0
8133,WN,1048,MSY,DAL,3,765,85,1
8134,WN,1117,MDW,PHL,3,765,120,1
8135,WN,114,RDU,MDW,3,765,125,1
8136,WN,118,PHX,MHT,3,765,285,0
8137,WN,1618,AUS,DAL,3,765,55,1
8138,WN,2529,PHX,MKE,3,765,205,1
8139,WN,3599,STL,LAS,3,765,230,1
8140,WN,40,MCO,ECP,3,765,75,1
8141,WN,429,LAX,DEN,3,765,135,1
8142,WN,509,PHX,DTW,3,765,235,1
8143,WN,748,OKC,HOU,3,765,85,1
8144,WN,755,MDW,STL,3,765,65,1
8145,XE,2881,IAH,BNA,3,765,108,0
8146,YV,1015,KOA,HNL,3,765,40,0
8147,DL,1997,ATL,RDU,3,766,79,0
8148,EV,5301,CAE,ATL,3,766,78,0
8149,FL,106,DFW,ATL,3,766,116,0
8150,OO,6406,EUG,SFO,3,766,90,1
8151,OO,6435,LAX,TUL,3,766,174,0
8152,OO,6477,LAX,SMF,3,766,83,0
8153,UA,231,IAD,SAN,3,766,343,0
8154,DL,240,MIA,ATL,3,767,117,1
8155,DL,698,BDL,ATL,3,767,168,1
8156,FL,1453,PBI,HPN,3,767,163,1
8157,FL,258,FNT,ATL,3,767,125,1
8158,UA,270,DEN,MCO,3,767,205,0
8159,UA,653,PHX,ORD,3,767,204,1
8160,B6,76,PBI,JFK,3,768,160,1
8161,UA,670,MSY,IAD,3,768,147,0
8162,UA,808,LAX,SFO,3,768,92,1
8163,XE,2979,MCI,IAH,3,768,124,0
8164,EV,5043,HPN,ATL,3,769,156,0
8165,FL,1742,PIT,MCO,3,769,145,0
8166,FL,73,ATL,FLL,3,769,110,0
8167,OO,6464,SFO,RDM,3,769,95,1
8168,OO,6573,HDN,DEN,3,769,56,1
8169,9E,3695,MQT,MSP,3,770,80,1
8170,AA,1607,TUL,DFW,3,770,70,0
8171,AA,1767,DFW,PSP,3,770,190,0
8172,AA,1794,DFW,AUS,3,770,60,1
8173,AA,2040,MIA,LGA,3,770,170,1
8174,AA,2337,EWR,ORD,3,770,155,0
8175,AA,632,LAS,DFW,3,770,155,1
8176,B6,1418,JAX,BOS,3,770,145,1
8177,CO,1588,SAN,IAH,3,770,187,1
8178,CO,245,CLE,IAH,3,770,186,1
8179,CO,267,IAH,SEA,3,770,280,1
8180,CO,326,IAH,BWI,3,770,167,0
8181,DL,2026,FLL,ATL,3,770,118,1
8182,DL,2114,SEA,MSP,3,770,202,0
8183,DL,2440,TPA,DCA,3,770,124,1
8184,EV,4992,BQK,ATL,3,770,79,0
8185,EV,5266,ATL,MGM,3,770,54,0
8186,EV,5391,AVL,ATL,3,770,69,0
8187,EV,5512,ATL,MLB,3,770,88,0
8188,FL,324,SFO,ATL,3,770,270,1
8189,FL,56,LAX,ATL,3,770,250,0
8190,MQ,2856,VPS,DFW,3,770,135,0
8191,MQ,4128,MDT,ORD,3,770,135,1
8192,OH,6472,MDT,CVG,3,770,105,1
8193,OO,6377,CPR,DEN,3,770,55,0
8194,OO,6950,PHX,DEN,3,770,103,1
8195,US,1170,RDU,CLT,3,770,61,0
8196,US,1266,ATL,PHL,3,770,124,0
8197,US,1990,MYR,CLT,3,770,64,0
8198,US,333,TUS,PHX,3,770,51,0
8199,WN,1096,SMF,LAS,3,770,80,1
8200,WN,1104,MCI,SAN,3,770,220,1
8201,WN,1235,BWI,ABQ,3,770,280,1
8202,WN,1264,DEN,HOU,3,770,140,1
8203,WN,1385,BUR,LAS,3,770,60,0
8204,WN,166,LAX,SFO,3,770,75,1
8205,WN,1671,FLL,ALB,3,770,185,0
8206,WN,1982,DAL,MAF,3,770,70,0
8207,WN,2032,SFO,SNA,3,770,85,0
8208,WN,2633,SAN,SFO,3,770,90,1
8209,WN,2879,LAS,GEG,3,770,150,1
8210,WN,3504,AUS,MCO,3,770,145,0
8211,WN,474,ORF,BNA,3,770,125,1
8212,WN,519,RSW,MCO,3,770,50,0
8213,WN,660,PHX,SLC,3,770,100,1
8214,WN,684,PVD,PHX,3,770,365,1
8215,WN,759,ABQ,DEN,3,770,75,1
8216,WN,981,GEG,LAS,3,770,140,0
8217,XE,2105,IAH,GRR,3,770,148,0
8218,XE,2223,IAH,CRP,3,770,59,0
8219,XE,2304,IAH,GPT,3,770,71,0
8220,XE,2600,IAH,TUL,3,770,83,1
8221,XE,2780,IAH,ORF,3,770,159,0
8222,YV,2628,GSO,CLT,3,770,54,0
8223,YV,2650,CHS,CLT,3,770,66,1
8224,YV,2652,ILM,CLT,3,770,66,0
8225,YV,2662,STL,CLT,3,770,111,1
8226,YV,2865,FLG,PHX,3,770,65,0
8227,YV,2870,YUM,PHX,3,770,54,0
8228,FL,436,ATL,MKE,3,771,119,0
8229,HA,181,ITO,HNL,3,771,49,0
8230,OO,6723,SFO,SEA,3,771,122,0
8231,OO,7032,LAX,YUM,3,771,70,0
8232,UA,847,SFO,IAD,3,771,309,1
8233,XE,5947,DAY,ORD,3,771,74,1
8234,B6,61,JFK,FLL,3,772,184,1
8235,DL,1082,ATL,DTW,3,772,123,0
8236,DL,1186,JAX,ATL,3,772,78,0
8237,DL,2460,ATL,ROC,3,772,128,1
8238,FL,553,BUF,ATL,3,772,137,0
8239,OO,6378,SFO,COS,3,772,146,0
8240,XE,2484,EWR,MCI,3,772,197,0
8241,EV,4960,BOS,CVG,3,773,144,1
8242,OH,6521,RDU,LGA,3,773,96,1
8243,OO,4735,LAS,LAX,3,773,74,0
8244,OO,6527,MTJ,DEN,3,773,54,0
8245,OO,6901,CHS,ORD,3,773,142,1
8246,B6,904,JFK,BOS,3,774,64,1
8247,UA,573,SAN,SFO,3,774,101,1
8248,AA,1249,DCA,STL,3,775,135,0
8249,AA,1277,BWI,DFW,3,775,220,0
8250,AA,1295,MCO,LAX,3,775,335,1
8251,AA,1589,BNA,DFW,3,775,125,0
8252,AA,2446,LAX,DFW,3,775,190,0
8253,AA,474,DFW,ATL,3,775,120,0
8254,AA,548,ORD,BOS,3,775,135,1
8255,AA,591,ORD,MCI,3,775,90,1
8256,AA,788,MIA,STX,3,775,155,1
8257,AS,326,SEA,SJC,3,775,127,0
8258,B6,1260,IAD,BOS,3,775,86,1
8259,B6,1411,MCO,AUS,3,775,169,1
8260,CO,458,IAH,DCA,3,775,165,0
8261,DL,2535,LGA,MSY,3,775,211,0
8262,DL,2752,TPA,LGA,3,775,158,0
8263,EV,5264,ATL,FAY,3,775,72,1
8264,HA,344,LIH,HNL,3,775,32,0
8265,MQ,2884,XNA,DFW,3,775,75,0
8266,MQ,3181,SJC,LAX,3,775,75,0
8267,MQ,3670,TLH,MIA,3,775,85,0
8268,MQ,3756,ORD,SLC,3,775,210,1
8269,MQ,3926,ORD,SPI,3,775,50,1
8270,MQ,4011,JAX,ORD,3,775,165,0
8271,MQ,4155,ORD,DTW,3,775,80,1
8272,MQ,4242,CLE,JFK,3,775,105,0
8273,MQ,4277,CVG,JFK,3,775,120,0
8274,OH,6538,DCA,BOS,3,775,91,0
8275,OO,6286,PSP,LAS,3,775,60,0
8276,UA,492,SFO,STL,3,775,226,0
8277,UA,870,SFO,JFK,3,775,351,1
8278,US,1190,MSY,CLT,3,775,106,1
8279,US,1291,BOS,CLT,3,775,147,0
8280,US,1735,PVD,CLT,3,775,140,1
8281,WN,1155,MCI,BNA,3,775,85,1
8282,WN,1440,TPA,MDW,3,775,165,1
8283,WN,16,AMA,LAS,3,775,135,1
8284,WN,1847,TPA,RDU,3,775,105,1
8285,WN,2175,MSY,LAX,3,775,260,1
8286,WN,3311,AUS,DEN,3,775,140,1
8287,WN,3425,SLC,PHX,3,775,95,1
8288,WN,3503,BDL,MDW,3,775,155,1
8289,WN,413,LAX,BNA,3,775,230,1
8290,WN,431,MHT,PHX,3,775,360,1
8291,WN,484,PHX,DEN,3,775,105,1
8292,WN,851,JAX,LAS,3,775,310,1
8293,WN,8,LAS,SJC,3,775,80,0
8294,WN,966,BWI,TPA,3,775,150,1
8295,XE,2188,RIC,EWR,3,775,90,1
8296,XE,2824,IAH,BHM,3,775,93,0
8297,XE,3004,IAH,MKE,3,775,153,0
8298,XE,3046,MEM,EWR,3,775,155,0
8299,9E,4086,TVC,MSP,3,776,100,1
8300,EV,5489,ATL,GNV,3,776,69,1
8301,FL,407,IND,ATL,3,776,93,0
8302,HA,148,HNL,KOA,3,776,43,0
8303,OH,6514,PIT,MSP,3,776,149,0
8304,OO,7806,COD,SLC,3,776,89,0
8305,UA,116,LAX,ORD,3,776,242,0
8306,CO,420,SNA,IAH,3,777,188,1
8307,DL,1269,BNA,ATL,3,777,69,1
8308,DL,2334,SFO,SLC,3,777,113,0
8309,EV,7301,ATL,GPT,3,777,81,0
8310,FL,74,FLL,ATL,3,777,117,1
8311,XE,2661,MHT,EWR,3,777,79,0
8312,CO,56,MCO,EWR,3,778,157,1
8313,FL,1181,MCO,BUF,3,778,153,1
8314,FL,1629,PHL,MCO,3,778,155,1
8315,OO,3062,MKE,STL,3,778,74,1
8316,OO,4659,BIL,SLC,3,778,80,0
8317,OO,4698,CPR,SLC,3,778,73,0
8318,UA,753,SFO,DEN,3,778,156,1
8319,B6,464,RSW,BOS,3,779,178,1
8320,B6,95,JFK,OAK,3,779,389,1
8321,MQ,4548,LGA,CMH,3,779,121,0
8322,OH,6459,EWR,CVG,3,779,129,1
8323,OH,6740,DCA,JAX,3,779,126,0
8324,US,1513,CLT,PHX,3,779,276,1
8325,US,873,CLT,ILM,3,779,51,0
8326,9E,4037,BDL,JFK,3,780,75,1
8327,9E,4146,JFK,SYR,3,780,89,1
8328,AA,1166,DFW,PHL,3,780,195,1
8329,AA,1766,SJU,IAD,3,780,245,0
8330,AA,2350,DFW,ORD,3,780,140,0
8331,AA,264,LAX,BOS,3,780,325,1
8332,AA,826,DFW,SAT,3,780,65,0
8333,AS,373,SMF,SEA,3,780,110,0
8334,AS,558,SEA,PSP,3,780,158,0
8335,AS,65,JNU,ANC,3,780,107,1
8336,AS,864,OGG,PDX,3,780,310,1
8337,AS,99,SEA,ANC,3,780,221,0
8338,CO,1136,DFW,EWR,3,780,208,1
8339,CO,1695,IAH,LAX,3,780,222,1
8340,CO,241,IAH,AUS,3,780,51,0
8341,CO,484,FLL,CLE,3,780,165,1
8342,CO,744,IAH,CLE,3,780,158,1
8343,CO,754,EWR,PBI,3,780,172,1
8344,DL,1224,SMF,SLC,3,780,95,1
8345,DL,1439,DCA,ATL,3,780,122,1
8346,DL,1492,MSP,BOS,3,780,170,1
8347,DL,1496,MSP,LGA,3,780,168,0
8348,DL,152,LAX,ATL,3,780,261,1
8349,DL,2369,ATL,MCO,3,780,87,1
8350,DL,2407,MSP,ORD,3,780,81,0
8351,DL,2556,MSP,EWR,3,780,175,1
8352,DL,2854,SFO,DTW,3,780,276,0
8353,DL,589,LGA,ATL,3,780,158,0
8354,EV,5051,BHM,ATL,3,780,75,0
8355,F9,260,DEN,SNA,3,780,140,0
8356,MQ,2753,DFW,BMI,3,780,120,1
8357,MQ,2910,MGM,DFW,3,780,130,0
8358,MQ,3270,DFW,MOB,3,780,95,0
8359,MQ,3347,SGF,DFW,3,780,85,0
8360,MQ,3601,MIA,CHS,3,780,100,1
8361,MQ,3823,MSP,ORD,3,780,95,1
8362,MQ,4009,PIT,ORD,3,780,100,1
8363,MQ,4162,ORD,RIC,3,780,115,1
8364,MQ,4657,ATL,LGA,3,780,125,0
8365,OH,6385,LGA,CVG,3,780,143,0
8366,OO,4621,DEN,SLC,3,780,90,1
8367,OO,4683,EUG,SLC,3,780,107,0
8368,OO,4754,ONT,SLC,3,780,104,0
8369,OO,4760,PSP,SLC,3,780,104,1
8370,OO,6437,PDX,SEA,3,780,50,0
8371,OO,6473,LAX,IPL,3,780,60,1
8372,OO,6490,LAX,RNO,3,780,85,1
8373,OO,6700,LNK,DEN,3,780,92,1
8374,OO,7034,SFO,PDX,3,780,107,1
8375,UA,554,SAN,IAD,3,780,290,1
8376,US,1444,CLT,RDU,3,780,49,1
8377,US,1621,EWR,CLT,3,780,118,0
8378,US,1762,MSP,PHL,3,780,149,1
8379,US,2035,BOS,DCA,3,780,91,1
8380,US,2128,LGA,BOS,3,780,65,0
8381,US,2129,BOS,LGA,3,780,85,0
8382,US,2172,DCA,LGA,3,780,85,0
8383,US,2175,LGA,DCA,3,780,67,0
8384,US,61,CLT,TPA,3,780,99,0
8385,US,960,BNA,CLT,3,780,74,0
8386,WN,1083,LAS,BOI,3,780,105,1
8387,WN,1167,PDX,DEN,3,780,145,1
8388,WN,1228,LAX,SAT,3,780,165,1
8389,WN,1656,SJC,LAX,3,780,70,1
8390,WN,1843,ONT,SMF,3,780,80,1
8391,WN,2116,TPA,BNA,3,780,110,1
8392,WN,2181,SEA,RNO,3,780,95,0
